epoch,likelihood,decodingST,decodingTS
133,"[[-10916.8330078125, -294.3174743652344, -2724.253662109375], [-8883.8818359375, -78.90957641601562, -1590.143798828125], [-9797.0751953125, -245.5032196044922, -2241.647705078125], [-7997.5478515625, -110.58821868896484, -1656.3802490234375], [-12135.5654296875, -259.94976806640625, -2779.062744140625]]","[[0.07200899874965842, 0.00044334467701482124, 0.05079531777616434], [0.06636229905113265, 1.4515483792619702e-06, 0.03382980441245476], [0.06269520047267937, 0.003861494497973203, 0.046022063761791625], [0.11197876216924904, 0.013958443724956901, 0.09751842460489665], [0.05496675230542182, 0.013448978598541696, 0.032337453792201085]]","[[0.09485451353349474, 0.2723402935092924, 0.15589637107454005], [0.10398839397675061, 0.27260656820904183, 0.17461556149589594], [0.09702591990713702, 0.18132499609018432, 0.15614692902380903], [0.0986981315987884, 0.24510276120479668, 0.16257129440079324], [0.08426033253920276, 0.200814697939034, 0.13811610094070204]]"
134,"[[-10871.28515625, -292.6087951660156, -2710.793701171875], [-8861.8212890625, -78.73139953613281, -1586.215087890625], [-9741.4052734375, -242.75758361816406, -2224.563232421875], [-7972.74755859375, -110.04923248291016, -1650.42431640625], [-12098.146484375, -258.9356689453125, -2769.90576171875]]","[[0.071695607651831, 0.0006689671333637843, 0.05141865802912403], [0.06640776704979254, 6.456236859500613e-05, 0.03385710137171936], [0.06307900512527144, 0.003918462596570991, 0.04671515840685356], [0.11287860650824613, 0.01315811081355649, 0.09785126876866462], [0.0545523444109154, 0.013850751346491899, 0.032454665801706944]]","[[0.09516800351605258, 0.27261290952380807, 0.1564904345623181], [0.10481731341393676, 0.27270302738182256, 0.1751632506659793], [0.09753246289515007, 0.18068764273558965, 0.15566672264567522], [0.09937229290495513, 0.24487126403357057, 0.16167374757903785], [0.08515600897888942, 0.19968061372366305, 0.14043361035388202]]"
135,"[[-10826.021484375, -290.81695556640625, -2696.777099609375], [-8817.21875, -79.29698944091797, -1568.359130859375], [-9686.84765625, -240.3929901123047, -2208.445068359375], [-7948.50830078125, -109.51408386230469, -1644.5291748046875], [-12062.2861328125, -258.3792419433594, -2760.65673828125]]","[[0.07195163497849184, 0.00039476367106843353, 0.050984502593974884], [0.0670196483528586, 1.7717825767761522e-06, 0.03379517786124854], [0.06298327036517377, 0.004684715573142444, 0.04664960733001907], [0.11152143140768299, 0.013969809508204065, 0.09734104910539397], [0.05482630832597442, 0.013232693522181595, 0.030764482786060636]]","[[0.09542835647684482, 0.2726235642415008, 0.15777479852042917], [0.10334266155211298, 0.2725574015596947, 0.17259606978025738], [0.09744305653857176, 0.18142676544779832, 0.15618295174285796], [0.0982636169078932, 0.24578282660950854, 0.1626085277960918], [0.08459729955073692, 0.19961437997401243, 0.13798074961633236]]"
136,"[[-10780.625, -289.0099792480469, -2682.872802734375], [-8795.0068359375, -79.60752868652344, -1561.2086181640625], [-9632.978515625, -238.06797790527344, -2192.50439453125], [-7923.8154296875, -108.98095703125, -1638.6044921875], [-12025.9658203125, -257.4714660644531, -2751.53662109375]]","[[0.07184632778650657, 0.0006085632539254165, 0.05087089265233486], [0.06701052391738217, 1.6957075455072e-06, 0.033598552498063636], [0.06325359034098471, 0.0046745839155553585, 0.04711253334332714], [0.11231451480569084, 0.01400042768022823, 0.09778215477784696], [0.05464657000463734, 0.01367702607956299, 0.03144893892108177]]","[[0.09481716116575636, 0.27232115656295913, 0.15654040798043894], [0.1040000265660159, 0.2725507009354943, 0.1727878050859029], [0.09677546928371022, 0.18176451401014454, 0.1549839145955889], [0.10003965634435488, 0.24485280339372364, 0.16370309257178928], [0.08527971086182785, 0.19970086170965617, 0.13988619223729581]]"
137,"[[-10733.6689453125, -287.1990051269531, -2668.386474609375], [-8772.2421875, -79.43610382080078, -1556.9268798828125], [-9579.30859375, -235.72781372070312, -2176.674072265625], [-7899.6943359375, -108.45392608642578, -1632.740478515625], [-11980.4267578125, -256.6463928222656, -2738.31640625]]","[[0.07208461576233262, 0.0005707804420232241, 0.050121134302327286], [0.06729947817836536, 1.575151938035472e-06, 0.03388318529916075], [0.06317878637804863, 0.004629869042712175, 0.04600251533436765], [0.11265613936848777, 0.013891862824222306, 0.09697847169309359], [0.05474222651481731, 0.012024443320060788, 0.03176490605970605]]","[[0.09564435305672885, 0.272590481799657, 0.15776093455133705], [0.10303383799305547, 0.2724667628052415, 0.17248173294852182], [0.09701416117370322, 0.1813928255026593, 0.15641019246121593], [0.09884251697007929, 0.2449082596449626, 0.16254005678584027], [0.08436210413621126, 0.1977542251099927, 0.13789407116369268]]"
138,"[[-10688.8994140625, -285.5260009765625, -2655.189453125], [-8749.828125, -79.25985717773438, -1553.104736328125], [-9527.146484375, -233.46054077148438, -2162.621337890625], [-7874.90966796875, -107.9448471069336, -1626.861572265625], [-11936.3291015625, -255.4951171875, -2724.0810546875]]","[[0.07185022094237205, 0.00044043975144902414, 0.04886861472115953], [0.06684695052964792, 1.437996682128699e-06, 0.03433954049686001], [0.06326856781756407, 0.00518685847500596, 0.04692226195266205], [0.11265628035579574, 0.013723376059047259, 0.09682443734058388], [0.054951684093997394, 0.012000111970632962, 0.030444041954239234]]","[[0.09501140476198713, 0.27246942450893397, 0.15646479276050304], [0.10171357877780446, 0.272609604386279, 0.17146698455921824], [0.09764319125114454, 0.1814663421371623, 0.1547026977115661], [0.09943176233157974, 0.24395624964517096, 0.16235598675399607], [0.08413082757962516, 0.19599508127852888, 0.13707613514789765]]"
139,"[[-10645.2744140625, -283.7600402832031, -2641.77978515625], [-8727.888671875, -78.66796875, -1550.0631103515625], [-9473.7158203125, -230.67726135253906, -2145.449462890625], [-7850.89892578125, -107.9317855834961, -1622.3671875], [-11898.7109375, -254.56178283691406, -2714.771728515625]]","[[0.07103052661472377, 0.00036527965120745795, 0.04956783413333683], [0.06683288106118646, 1.5954220943668412e-06, 0.03344531234773493], [0.06282883102842565, 0.005530906203332823, 0.04787093202663414], [0.1123403986491504, 0.013524995980687545, 0.09822760441830064], [0.05450234881895172, 0.011437436616768009, 0.030850992928946927]]","[[0.09561739360028325, 0.27242434240609664, 0.15617775028603956], [0.10307001187187347, 0.272758812661391, 0.17409343227035487], [0.09692242031399945, 0.1832932098163648, 0.15498468827878567], [0.09922753184945586, 0.24410621988863435, 0.1631228310005547], [0.0843021797104134, 0.19546332453613818, 0.13740207104732544]]"
140,"[[-10600.21875, -282.2367248535156, -2628.5517578125], [-8704.796875, -78.66936492919922, -1542.8592529296875], [-9411.9248046875, -223.19744873046875, -2121.186279296875], [-7826.3037109375, -107.40637969970703, -1616.44140625], [-11861.6875, -253.5355224609375, -2705.68603515625]]","[[0.0721307994611113, 0.0004608239719116526, 0.05020516179540329], [0.06663161559715816, 6.456237411713537e-05, 0.033569612898878186], [0.06277757999098284, 0.009283619195853377, 0.04859792231724844], [0.11279098222800754, 0.014293591805786168, 0.09732489804022341], [0.05573363742444127, 0.010804420465881098, 0.031220940072408113]]","[[0.09444074728975889, 0.27250285781030337, 0.15744424932360643], [0.1017889380200285, 0.2727392258451277, 0.1714453164486678], [0.09690931012182068, 0.18656556742193542, 0.15640081846263584], [0.09934701574954001, 0.2450049758404293, 0.1630913841879909], [0.085994107390616, 0.19535665691573256, 0.1384395484828083]]"
141,"[[-10554.2216796875, -279.8913269042969, -2615.009765625], [-8682.75, -78.26649475097656, -1537.017333984375], [-9361.2705078125, -220.896240234375, -2105.709716796875], [-7802.2236328125, -106.88687133789062, -1610.6470947265625], [-11824.7998046875, -252.5087127685547, -2696.62158203125]]","[[0.07200249619938891, 0.0003671583902300267, 0.04942183499530888], [0.06630364576142916, 1.5247088410465205e-06, 0.03343449693398808], [0.06343246171443645, 0.009881463297012177, 0.0484211614156533], [0.1128311971745347, 0.014182266015988145, 0.09762293140195696], [0.05368310020591185, 0.01156871879311364, 0.030417059013510588]]","[[0.09552976885883853, 0.27266172969283015, 0.15654922082541353], [0.10379607117764383, 0.2730343527741715, 0.1737037707119901], [0.09734221571710143, 0.18755505825522922, 0.15620872427914712], [0.09806017237575115, 0.2442321496238088, 0.1616826373963632], [0.08319878343336344, 0.19453905652782344, 0.13725875725007683]]"
142,"[[-10510.1552734375, -278.2517395019531, -2601.97705078125], [-8660.93359375, -78.25079345703125, -1532.7635498046875], [-9310.6572265625, -216.80677795410156, -2085.13818359375], [-7778.205078125, -106.37281799316406, -1604.8570556640625], [-11788.0302734375, -251.48789978027344, -2687.58984375]]","[[0.07124024365818593, 0.00042387530145132483, 0.04922194432271182], [0.0667569134105811, 6.456237016807544e-05, 0.0330444006171888], [0.06325539339500076, 0.012185738958458134, 0.04885789829911593], [0.11272532121759442, 0.012578209589019756, 0.09736271235815681], [0.05475782144505451, 0.011631397492747594, 0.031164129880017048]]","[[0.09585253226919842, 0.2724767238729437, 0.15436276276806904], [0.1027036961879806, 0.2729729772760366, 0.17244688583129142], [0.09726502133466235, 0.190129510003006, 0.15474622182270437], [0.09917439253023067, 0.24402166534730063, 0.16299302511624522], [0.08408020736659462, 0.19522682642183864, 0.13928913333176615]]"
143,"[[-10466.62890625, -276.6163024902344, -2588.976318359375], [-8638.8984375, -78.29443359375, -1529.0191650390625], [-9261.28125, -214.56629943847656, -2069.76025390625], [-7754.32568359375, -105.86225891113281, -1599.0992431640625], [-11751.3837890625, -250.4688720703125, -2678.573974609375]]","[[0.07221548333978663, 0.00035589581808597104, 0.04906239141780402], [0.06629757363677662, 1.4435006643959065e-06, 0.03312801046453779], [0.06280004172430714, 0.012874888860110444, 0.04956401328248611], [0.11300095303825333, 0.014138816337973247, 0.09777320203343708], [0.05427378636888631, 0.011806356122415498, 0.03068912227281975]]","[[0.09563735252979783, 0.272694503582039, 0.15695929407765452], [0.1030431102592762, 0.27281184905450656, 0.17326532688330748], [0.09730310193182914, 0.19100257671490303, 0.1559442990606202], [0.09832697758280469, 0.24450572722289762, 0.16255799975048124], [0.08513002817073825, 0.19349085771639915, 0.13691307859144275]]"
144,"[[-10423.236328125, -274.9748840332031, -2575.965087890625], [-8616.9365234375, -78.12541961669922, -1525.33642578125], [-9211.517578125, -211.59608459472656, -2053.32275390625], [-7730.13134765625, -105.3548355102539, -1593.33740234375], [-11714.87890625, -249.45626831054688, -2669.6064453125]]","[[0.07142492975242387, 0.0003922134015604373, 0.04882279151750627], [0.06679004907392008, 6.456237062770855e-05, 0.03350018982299014], [0.06284064480013243, 0.013581934868479709, 0.049025522331279374], [0.11283558063955407, 0.014121971582856272, 0.09791937954212171], [0.0546957797350231, 0.011476882428444678, 0.03054270889545718]]","[[0.09543611450469061, 0.2725664169859114, 0.1553038446934065], [0.10143023555594251, 0.27264240085054203, 0.17181833543467626], [0.09696362611120693, 0.1927456394356011, 0.1568587585316569], [0.09954728283176001, 0.24314008314346033, 0.16270378807098507], [0.0847652720675287, 0.19627620053009476, 0.13829625956715785]]"
145,"[[-10379.7685546875, -273.33123779296875, -2562.93017578125], [-8594.9794921875, -77.81497192382812, -1517.4681396484375], [-9163.11328125, -209.41796875, -2038.109619140625], [-7706.52001953125, -104.97172546386719, -1587.9815673828125], [-11678.47265625, -248.444580078125, -2660.64111328125]]","[[0.07147963800566921, 0.0005079338584953938, 0.04910569046143533], [0.06696584086612196, 1.6380089727813675e-06, 0.03319738935226807], [0.06335956552858549, 0.014508589408894162, 0.0492547182939262], [0.11234429938009594, 0.013949781904942754, 0.09807354214160524], [0.054136449968440914, 0.010380514168565393, 0.031147755112339824]]","[[0.09421612161629984, 0.27256271044045427, 0.15514094644452625], [0.10256744088450247, 0.2727948598426768, 0.1726326769614441], [0.09588750173464161, 0.19446384671245617, 0.1544535271409413], [0.09936597829962286, 0.24377019026375504, 0.16171868433761438], [0.08385504380138735, 0.19391611030652117, 0.1364121033336438]]"
146,"[[-10336.3828125, -271.71734619140625, -2550.080322265625], [-8573.3271484375, -78.019287109375, -1514.5040283203125], [-9115.4169921875, -207.304443359375, -2023.52001953125], [-7682.75537109375, -104.82759857177734, -1583.3358154296875], [-11642.1689453125, -247.43728637695312, -2651.720947265625]]","[[0.07084476154575627, 0.0003809168466842291, 0.049249889399906654], [0.0669694785056095, 1.4265196050793656e-06, 0.03350927970493921], [0.06307188777774075, 0.015080760212198622, 0.04980983341056024], [0.11327285009214844, 0.013582782401644865, 0.09797675539100184], [0.05398393167202544, 0.011343866315862056, 0.0312008056834431]]","[[0.09607839171776708, 0.27270135052249644, 0.15443013364551295], [0.10219954688131497, 0.2727930959351493, 0.17112738962150817], [0.09643415208510968, 0.1951517848903711, 0.15557556865181266], [0.098046038873359, 0.24331941416256384, 0.1621186678710891], [0.08500188295031325, 0.19302538695448865, 0.13888184886806512]]"
147,"[[-10293.13671875, -270.11895751953125, -2537.329833984375], [-8549.6513671875, -78.64434051513672, -1507.5675048828125], [-9067.8330078125, -204.89291381835938, -2007.7095947265625], [-7659.13134765625, -104.32307434082031, -1577.6282958984375], [-11606.01953125, -246.43511962890625, -2642.826416015625]]","[[0.07202516999141317, 0.0004511752098606079, 0.048723961452164975], [0.0677147693473282, 3.5557879259369196e-05, 0.03404957390378464], [0.0625887528495647, 0.01570115666463075, 0.04925046837042032], [0.11257714977401038, 0.014451647052383032, 0.09828735043921119], [0.05511306778075828, 0.011368739238222103, 0.03068590994796041]]","[[0.09470076336079221, 0.2728135072531552, 0.15542280181781926], [0.10356313130288529, 0.2725909079310761, 0.17184099341333373], [0.09878535833094874, 0.19527329597549142, 0.1563370513960417], [0.09879203473861163, 0.24324950063524542, 0.16037490741168486], [0.08381171466410979, 0.1938680247897609, 0.13788126019949878]]"
148,"[[-10250.09765625, -268.5322265625, -2524.64208984375], [-8528.2275390625, -78.4688949584961, -1504.0054931640625], [-9021.5537109375, -202.80465698242188, -1993.440673828125], [-7635.4384765625, -103.8277816772461, -1571.985595703125], [-11569.990234375, -245.43032836914062, -2633.952880859375]]","[[0.0715581627480617, 0.0005753608158829841, 0.04933391656586074], [0.06775210548648732, 3.3010509368889047e-06, 0.03377169873911894], [0.06275327650028238, 0.01638693267021378, 0.049075413650412666], [0.11302806151638427, 0.013595186240309304, 0.09835338258694756], [0.05453176145801743, 0.0107542668876285, 0.030624900079880824]]","[[0.09519002231679166, 0.2725707777757865, 0.15565851268861322], [0.10296531034177656, 0.27275790396767097, 0.17335502918681905], [0.0977109393531822, 0.19612551637882056, 0.15622966974940972], [0.09865508746991897, 0.2442052846275734, 0.1618441475392814], [0.08421035667085731, 0.19382834634276355, 0.13708538648961974]]"
149,"[[-10207.3564453125, -266.9383544921875, -2511.03564453125], [-8506.6142578125, -78.2939453125, -1500.3763427734375], [-8975.3408203125, -200.0448760986328, -1976.8753662109375], [-7607.4296875, -103.5308609008789, -1569.170654296875], [-11534.0927734375, -244.4329376220703, -2625.12353515625]]","[[0.07093138490813748, 0.000517911536029204, 0.0485076548255525], [0.067581900572271, 4.952160158359926e-06, 0.03435058578068728], [0.06286290123778109, 0.017863223390865948, 0.04928429306494134], [0.11342915939699355, 0.012867439681618194, 0.09786091385357938], [0.05429830428973857, 0.011185755189240433, 0.030276652405471487]]","[[0.09507426359889638, 0.2725885344549828, 0.15540796413060778], [0.10276838206792799, 0.2727186384000867, 0.1714890550159756], [0.09908326419071625, 0.19794614283243875, 0.15558234028733336], [0.09995738280624368, 0.2443484167135538, 0.1636832171208057], [0.08390741972474837, 0.1950794120547455, 0.1380705142422483]]"
