epoch,likelihood,decodingST,decodingTS
76,"[[-2.527946710586548, -2.7595832347869873, -3.629966974258423], [-2.5254595279693604, -2.7576651573181152, -3.629608631134033], [-2.5296273231506348, -2.7619035243988037, -3.6300110816955566], [-2.5260443687438965, -2.7574639320373535, -3.6286518573760986], [-6.262178421020508, -5.536405086517334, -3.575770139694214]]","[[8.889963656811458e-08, 8.889293940842952e-08, 8.889445564136003e-08], [8.889740298808173e-08, 8.889167935063609e-08, 8.890005313574214e-08], [8.889096738028461e-08, 8.889334554461912e-08, 8.890819876263449e-08], [8.890027190974635e-08, 8.889196274047138e-08, 8.890426493803501e-08], [0.018230101976021124, 0.017200707000590204, 0.012226433196461696]]","[[0.1298369988361758, 0.16219236455795974, 0.24012604853027872], [0.14011402668322798, 0.16366604357036746, 0.24482202011234983], [0.13767270441402804, 0.16047427313679677, 0.23918047736009393], [0.1355215954130732, 0.15957963301257713, 0.24859402893506], [0.09870739334495221, 0.13297372659468512, 0.18844706164703792]]"
77,"[[-2.5251638889312744, -2.757208824157715, -3.6296546459198], [-2.5256948471069336, -2.7551238536834717, -3.6279211044311523], [-2.525667905807495, -2.7576258182525635, -3.6294798851013184], [-2.52759051322937, -2.758857250213623, -3.629915714263916], [-6.252230167388916, -5.534952640533447, -3.5768380165100098]]","[[8.889346474465922e-08, 8.890165197762203e-08, 8.889218199870443e-08], [8.89053592661686e-08, 8.890465430118189e-08, 8.889337970862132e-08], [8.889140690570937e-08, 8.889465296927253e-08, 8.890171239242556e-08], [8.889360652138286e-08, 8.889089609096221e-08, 8.889203802210468e-08], [0.019251078037145337, 0.018007165909132705, 0.01099162821979186]]","[[0.12901825084466728, 0.16546359856900092, 0.24351552473773394], [0.13793327823364082, 0.16694510124165998, 0.23938268544119612], [0.12728448254098915, 0.16297292081094747, 0.2371532320207351], [0.13054022132158727, 0.16071547200014696, 0.24288936769529865], [0.09824533392185861, 0.1319339724921986, 0.1823932491860614]]"
78,"[[-2.5246596336364746, -2.7594850063323975, -3.6312007904052734], [-2.528034210205078, -2.7519843578338623, -3.625661611557007], [-2.524780750274658, -2.7569243907928467, -3.629753351211548], [-2.5255067348480225, -2.7576160430908203, -3.6294443607330322], [-6.262897968292236, -5.535850524902344, -3.5754082202911377]]","[[8.890276026028131e-08, 8.891539003506845e-08, 8.889405492921473e-08], [8.890814468350532e-08, 8.889139074969646e-08, 8.890256322421358e-08], [8.890201549991894e-08, 8.889206846604852e-08, 8.88999430419969e-08], [8.889348423431929e-08, 8.891335863709787e-08, 8.890981468140634e-08], [0.01949545316117703, 0.0192288290084507, 0.011508452271238926]]","[[0.12435163049443738, 0.16355561209079023, 0.24283509793139021], [0.12469502769229884, 0.16449342969887967, 0.24515450783936005], [0.1376105416201457, 0.16902870367791978, 0.25259662763316404], [0.13619367359382786, 0.16510703904920107, 0.2384303538354336], [0.09711744421715174, 0.1369935091412341, 0.1812496480724758]]"
79,"[[-2.5266427993774414, -2.758646249771118, -3.629993438720703], [-2.5261855125427246, -2.7571253776550293, -3.6291708946228027], [-2.5256948471069336, -2.7575719356536865, -3.6296563148498535], [-2.526501417160034, -2.7581310272216797, -3.6297128200531006], [-6.262776851654053, -5.53596830368042, -3.5755317211151123]]","[[8.889266187157185e-08, 8.888943137615068e-08, 8.890505827606215e-08], [8.889404123845204e-08, 8.888987524908446e-08, 8.891421667912619e-08], [8.889073356021508e-08, 8.889281188490852e-08, 8.88917935067582e-08], [8.891337914424165e-08, 8.889591995357484e-08, 8.889387863618822e-08], [0.019416434784387097, 0.01751224734702747, 0.010563682538522691]]","[[0.13705935263506974, 0.15819494988549626, 0.24223742095844053], [0.13056753177609537, 0.15937859536386567, 0.23451912058338456], [0.12815673990721158, 0.17291395768464926, 0.24103853172745723], [0.13764475703750043, 0.16920996887325698, 0.24251009888008718], [0.10516285036500084, 0.13615121289264878, 0.17875439993431738]]"
80,"[[-2.525231122970581, -2.7577288150787354, -3.629894495010376], [-2.525439500808716, -2.7574591636657715, -3.6296210289001465], [-2.525883197784424, -2.757439374923706, -3.6294515132904053], [-2.5238866806030273, -2.7560853958129883, -3.6296634674072266], [-6.264618873596191, -5.536360740661621, -3.5755035877227783]]","[[8.891028242590112e-08, 8.890096051753721e-08, 8.889266029072548e-08], [8.889177464792888e-08, 8.889255644587357e-08, 8.889228852074189e-08], [8.889206552435335e-08, 8.889592097624848e-08, 8.889781497490364e-08], [8.89070715741557e-08, 8.889390350413312e-08, 8.891409848517691e-08], [0.019794551378671414, 0.018535171258101068, 0.010450238863337253]]","[[0.11870937356289457, 0.15777743183752718, 0.24180944789827385], [0.1258161805659676, 0.169766237262722, 0.24045350291761558], [0.135471415226778, 0.15752667681106947, 0.23872344538903448], [0.12784258465532045, 0.1618701872442529, 0.23405090262399675], [0.10077411480749146, 0.13713484741737006, 0.1702520926152588]]"
81,"[[-2.5256412029266357, -2.757218599319458, -3.6292343139648438], [-2.5314221382141113, -2.760593891143799, -3.6295645236968994], [-2.5255067348480225, -2.757611036300659, -3.629689931869507], [-2.5257620811462402, -2.7576651573181152, -3.629373788833618], [-6.261916637420654, -5.534619331359863, -3.5749969482421875]]","[[8.889241871589093e-08, 8.890046254267265e-08, 8.89085107435126e-08], [8.88942751888658e-08, 8.889255581788108e-08, 8.890465713130347e-08], [8.890794104641333e-08, 8.889928326891589e-08, 8.889274209179687e-08], [8.88904588544042e-08, 8.889368193555765e-08, 8.88931502463943e-08], [0.019252113619777952, 0.019845847020312765, 0.010700502599918341]]","[[0.1329156261261081, 0.16595973216971305, 0.24244844603248047], [0.12745274516916993, 0.16392747367446275, 0.24857319544794276], [0.13023951915455828, 0.1682148125826181, 0.2376343867526038], [0.13224451173441035, 0.16130714549728467, 0.24691448169808816], [0.09776264032903345, 0.13249157568393743, 0.1755065593572571]]"
82,"[[-2.525473117828369, -2.7574148178100586, -3.6297268867492676], [-2.52099609375, -2.7542359828948975, -3.6294374465942383], [-2.5251100063323975, -2.7567625045776367, -3.6294286251068115], [-2.5318925380706787, -2.761432647705078, -3.6299846172332764], [-6.262991905212402, -5.535443305969238, -3.575448751449585]]","[[8.890990725954573e-08, 8.889509480621803e-08, 8.889538206562134e-08], [8.889034304245759e-08, 8.889454735415526e-08, 8.890703815247781e-08], [8.89050670954529e-08, 8.88905272906643e-08, 8.889288004046402e-08], [8.889019892142416e-08, 8.890355575501309e-08, 8.889288407051219e-08], [0.01944806354091608, 0.018745473861392924, 0.010343412531023015]]","[[0.12229802768010871, 0.16885455397849952, 0.24519583241177714], [0.13294005546098675, 0.15947998059348653, 0.2432024311866567], [0.14044256553242415, 0.15592602910181594, 0.23716017311344698], [0.13150577060194152, 0.16713616932003753, 0.23978069397268098], [0.10141661131684601, 0.13395486736528037, 0.17900232646755648]]"
83,"[[-2.527879476547241, -2.7579152584075928, -3.629091501235962], [-2.526555299758911, -2.75884747505188, -3.629822254180908], [-2.5253655910491943, -2.757611036300659, -3.6296863555908203], [-2.5242698192596436, -2.7594850063323975, -3.6312451362609863], [-6.252714157104492, -5.533137798309326, -3.5757296085357666]]","[[8.889091213623302e-08, 8.891526781564017e-08, 8.889457049463519e-08], [8.889295586260367e-08, 8.889933236081215e-08, 8.889480802148083e-08], [8.888987622978671e-08, 8.889154885972886e-08, 8.889320764139713e-08], [8.889230517903935e-08, 8.889037018012503e-08, 8.891405522728471e-08], [0.018730732793834873, 0.017756544607376773, 0.01137998126173364]]","[[0.13192814644308556, 0.16289608523054322, 0.24225029740705276], [0.13470666005708737, 0.166791759125865, 0.23685446407500782], [0.14326049491615667, 0.17345032380947767, 0.24236681758598727], [0.13361017805654238, 0.1648073490935665, 0.23929536159963694], [0.10229471252324353, 0.13541452285896535, 0.1810989355287363]]"
84,"[[-2.5271737575531006, -2.7588276863098145, -3.63000226020813], [-2.5253655910491943, -2.7575571537017822, -3.62965989112854], [-2.523604393005371, -2.754927635192871, -3.628037452697754], [-2.5188114643096924, -2.7522640228271484, -3.630685567855835], [-6.262333393096924, -5.535242080688477, -3.575249433517456]]","[[8.889490066930123e-08, 8.889775056370166e-08, 8.88928183252809e-08], [8.889346753497266e-08, 8.889513670050258e-08, 8.889642851819912e-08], [8.89053447116063e-08, 8.890905848874515e-08, 8.889373846178265e-08], [8.890693659078311e-08, 8.889593478254946e-08, 8.889037023933648e-08], [0.01985091794596449, 0.01700811036226193, 0.011966045950520296]]","[[0.13931855103410967, 0.16493192890601754, 0.24092823788660175], [0.13231419509982587, 0.16871237615179502, 0.24172329087556907], [0.13033790634060105, 0.16848503016536512, 0.24066080757233244], [0.12823900584235884, 0.16543642924401677, 0.24361352109734305], [0.10139643807482955, 0.13785396475304315, 0.17607653257017822]]"
85,"[[-2.5280206203460693, -2.760068893432617, -3.6298487186431885], [-2.523658037185669, -2.755795955657959, -3.6294920444488525], [-2.523409366607666, -2.758042812347412, -3.63047194480896], [-2.516472339630127, -2.7520334720611572, -3.6294426918029785], [-6.263294219970703, -5.536096096038818, -3.5754153728485107]]","[[8.889800230817739e-08, 8.88946311381157e-08, 8.889190644011279e-08], [8.889621243826478e-08, 8.88900585412344e-08, 8.8892500308935e-08], [8.889327875895211e-08, 8.88908548054845e-08, 8.891540485222533e-08], [8.891209230221765e-08, 8.889523391945035e-08, 8.88996559543758e-08], [0.018704268591651668, 0.018455956666347896, 0.01241335723756095]]","[[0.13288846546506472, 0.16229722291562515, 0.2390046008274895], [0.12984671965475558, 0.1699572014596143, 0.23827860286822256], [0.13238819120834272, 0.16873500657708682, 0.2323443802144384], [0.1390549002472228, 0.16712166173562915, 0.24357100154812308], [0.1043094012637878, 0.13096915283326505, 0.1802316223223076]]"
86,"[[-2.5322823524475098, -2.7494285106658936, -3.6222705841064453], [-2.525136947631836, -2.7570862770080566, -3.6294498443603516], [-2.522770881652832, -2.7606868743896484, -3.6326096057891846], [-2.525177240371704, -2.7547168731689453, -3.6278293132781982], [-6.2588043212890625, -5.538926601409912, -3.5778071880340576]]","[[8.891078636523002e-08, 8.889567468325836e-08, 8.890340931883216e-08], [8.889558792943315e-08, 8.889052813625475e-08, 8.889480018594876e-08], [8.889692953443569e-08, 8.888998777008509e-08, 8.889908186656104e-08], [8.889106420823125e-08, 8.88971629207388e-08, 8.889586985616012e-08], [0.01994927350641802, 0.01837024642823297, 0.011020575706181129]]","[[0.1323715539674829, 0.16663411532490074, 0.24468453945947685], [0.13024447537639186, 0.16249979207801035, 0.2414337372057362], [0.13558804883087958, 0.1601724754077431, 0.2431215680842563], [0.13800278814201386, 0.16630932475785476, 0.23744465724784589], [0.09581917577582562, 0.1339604825771881, 0.17682413010898188]]"
87,"[[-2.5254595279693604, -2.7575817108154297, -3.629689931869507], [-2.524780750274658, -2.7561442852020264, -3.629162073135376], [-2.52302622795105, -2.7554821968078613, -3.6294286251068115], [-2.5234766006469727, -2.760279893875122, -3.6322124004364014], [-6.261956691741943, -5.535933971405029, -3.5756022930145264]]","[[8.890075584375114e-08, 8.88908658638372e-08, 8.891300300548542e-08], [8.889553567759883e-08, 8.889585109199092e-08, 8.889433001715482e-08], [8.889336776657577e-08, 8.889287809796693e-08, 8.88907137822723e-08], [8.88901309991839e-08, 8.889239861245024e-08, 8.889353530938484e-08], [0.019698116649043584, 0.018359093927250086, 0.011935362903607959]]","[[0.12832348781082573, 0.15257352496830182, 0.2449851260861828], [0.14111218840078177, 0.16163810311710333, 0.24746749575023738], [0.13047815663656892, 0.16743500887932536, 0.23584889480029375], [0.13063722879627146, 0.1672143986680617, 0.2397581948362639], [0.10174930805520654, 0.1329166709921684, 0.17690620147272276]]"
88,"[[-2.5276038646698, -2.7580034732818604, -3.627838134765625], [-2.5235977172851562, -2.7552907466888428, -3.628934383392334], [-2.525183916091919, -2.757866144180298, -3.6298892498016357], [-2.5154640674591064, -2.760941982269287, -3.6349380016326904], [-6.262292861938477, -5.536414623260498, -3.5757296085357666]]","[[8.889250576695415e-08, 8.891532067729878e-08, 8.889484773793438e-08], [8.889021042465198e-08, 8.889127536543278e-08, 8.889408831218228e-08], [8.890635318017191e-08, 8.889377818769726e-08, 8.889583758921972e-08], [8.889250074464165e-08, 8.890325237845862e-08, 8.889073084930588e-08], [0.01839428845725708, 0.01850956655196143, 0.011128889912874796]]","[[0.12948212537777035, 0.17134237306170375, 0.24598603355075016], [0.13107344316144917, 0.17014587705054204, 0.24584520624372572], [0.1347935505064906, 0.16502552246400423, 0.23933624831777098], [0.13289213029382493, 0.1661871472954094, 0.2387259954517136], [0.10641597710505403, 0.13640737945183826, 0.17608480124680767]]"
89,"[[-2.5256612300872803, -2.7575767040252686, -3.6296069622039795], [-2.521843194961548, -2.763340950012207, -3.6344382762908936], [-2.527207374572754, -2.7594850063323975, -3.6302847862243652], [-2.5252108573913574, -2.7592103481292725, -3.631283760070801], [-6.262702941894531, -5.535330772399902, -3.5753040313720703]]","[[8.890476699084775e-08, 8.889150618274137e-08, 8.88933675462274e-08], [8.889253871588831e-08, 8.88924088497756e-08, 8.889477865444037e-08], [8.88938290902893e-08, 8.889026581471036e-08, 8.889082524638369e-08], [8.889161300955552e-08, 8.889881452978983e-08, 8.889666963991925e-08], [0.018633333086749665, 0.020028941265376066, 0.011039106533920965]]","[[0.1294826428000714, 0.16842836990067725, 0.24026978315633585], [0.1360404748469228, 0.16313158675938072, 0.24126664291182034], [0.12621221799233787, 0.17179199349439364, 0.24349630538621375], [0.13423283887120255, 0.1658396945605536, 0.23945987181088801], [0.09548911337812846, 0.13821876713470838, 0.18175035809642365]]"
90,"[[-2.5253922939300537, -2.7575767040252686, -3.6299352645874023], [-2.525580644607544, -2.7576406002044678, -3.629552125930786], [-2.523167371749878, -2.7604269981384277, -3.6321558952331543], [-2.525284767150879, -2.7573904991149902, -3.629638671875], [-6.263106346130371, -5.535404205322266, -3.575206995010376]]","[[8.889245272261139e-08, 8.891374690969254e-08, 8.891126494910136e-08], [8.89052356719866e-08, 8.88928373705968e-08, 8.889622078799236e-08], [8.889381964985749e-08, 8.889821128699132e-08, 8.889615988738004e-08], [8.890765866537235e-08, 8.889541199363722e-08, 8.889829183319786e-08], [0.020459042846444807, 0.01868463785220627, 0.011442615070005114]]","[[0.13451369034517394, 0.16401316436602478, 0.24760136799903207], [0.13870611485243528, 0.1661429789721396, 0.23996104548913397], [0.13046822847732728, 0.15871519033798293, 0.23933638375590477], [0.1380630822225344, 0.16229286346898972, 0.2450105490965853], [0.10073084832713405, 0.13108354243483167, 0.1845647962969367]]"
91,"[[-2.5257554054260254, -2.7574002742767334, -3.6294057369232178], [-2.526259422302246, -2.7533726692199707, -3.626997947692871], [-2.5259032249450684, -2.7572529315948486, -3.6292927265167236], [-2.5254528522491455, -2.7576258182525635, -3.6296634674072266], [-6.26811408996582, -5.536566734313965, -3.574522018432617]]","[[8.889521645562821e-08, 8.890098275491754e-08, 8.890558673202162e-08], [8.88926885755014e-08, 8.890810251572132e-08, 8.889301459091193e-08], [8.889125140314935e-08, 8.889491647410344e-08, 8.889688199909852e-08], [8.889085209562481e-08, 8.8892895154855e-08, 8.889398063588252e-08], [0.019794428836514336, 0.018808084691000076, 0.009915617813425575]]","[[0.1360643266432531, 0.1669046604945152, 0.2421992090363196], [0.1338894333327647, 0.16653595240639982, 0.2457167569549593], [0.13366907228987465, 0.15982417975158636, 0.2412302105798266], [0.1409590924846539, 0.16249992565603655, 0.24359085004654926], [0.0954051321313839, 0.14567897831686188, 0.18412046020372544]]"
92,"[[-2.5252983570098877, -2.757601261138916, -3.6300888061523438], [-2.5262999534606934, -2.751410484313965, -3.6254196166992188], [-2.5253183841705322, -2.7576651573181152, -3.6297409534454346], [-2.5255000591278076, -2.7612805366516113, -3.6310648918151855], [-6.261230945587158, -5.5372633934021, -3.576550245285034]]","[[8.891306985294212e-08, 8.88958690656866e-08, 8.890319787898143e-08], [8.888995336749727e-08, 8.889883393876325e-08, 8.890887064179346e-08], [8.889095738366073e-08, 8.889045727703753e-08, 8.889491370727643e-08], [8.889251479354824e-08, 8.88926677932343e-08, 8.88926562556734e-08], [0.019384063325153546, 0.01863939462949731, 0.012673914266738475]]","[[0.13182666391427844, 0.16738360958866444, 0.23808690500278026], [0.1306375782617229, 0.17033548625261224, 0.23728442560057955], [0.13139241577674649, 0.16756100941208976, 0.24063694260895743], [0.12826412243029342, 0.16868125222133332, 0.24263798408311268], [0.10077536781864366, 0.13027364853350717, 0.1843746362515564]]"
93,"[[-2.521876811981201, -2.7570862770080566, -3.63126802444458], [-2.5250563621520996, -2.7571499347686768, -3.6296932697296143], [-2.526501417160034, -2.7571892738342285, -3.6290791034698486], [-2.5259907245635986, -2.763218402862549, -3.6337146759033203], [-6.262917995452881, -5.535717964172363, -3.5753180980682373]]","[[8.890837531495213e-08, 8.889213273479351e-08, 8.88998965714715e-08], [8.889565519951407e-08, 8.890063606224733e-08, 8.889158026295944e-08], [8.888942665579933e-08, 8.891398847881369e-08, 8.889062828723477e-08], [8.891618982985099e-08, 8.890603900275227e-08, 8.8906694451149e-08], [0.020033879488466223, 0.01826048089584337, 0.011451174139260209]]","[[0.12356258306823291, 0.16568767354287223, 0.2407626097915531], [0.12896697302964474, 0.1719990577390814, 0.2494546890590154], [0.12722414324547004, 0.16616938776524753, 0.24343673003653488], [0.13256787359402591, 0.17284878738150783, 0.24417001451006362], [0.0987435671406271, 0.1382349840611329, 0.1780108983417601]]"
